cat_id,Cat_sex,neuroticism,energy_level,affection,child_friendly,pet_friendly,vocal,trainability,grooming,independence,dominance,sex_Female,sex_Male,sex_Unknown,cat_name,cat_breed
CAT_01754,Male,6,4,6,6,4,2,6,6,4,4,0,1,0,Onyx,Ragdoll
CAT_01755,Male,3,5,6,6,7,4,6,6,4,1,0,1,0,Jasper,Maine Coon
CAT_01756,Male,2,6,7,6,5,2,5,6,6,5,0,1,0,Zephyr,Savannah
CAT_01757,Female,4,5,4,4,3,3,4,4,4,4,1,0,0,Midge,Siberian
CAT_01758,Female,2,4,5,4,1,6,4,4,4,6,1,0,0,Lyra,Tonkinese
CAT_01759,Male,4,3,2,4,3,5,4,3,6,6,0,1,0,Thane,Norwegian Forest Cat
CAT_01760,Male,3,5,4,3,2,6,4,4,5,3,0,1,0,Ripley,Bombay
CAT_01761,Male,4,3,5,3,3,4,4,4,5,5,0,1,0,Bruiser,Abyssinian
CAT_01762,Female,2,5,6,5,3,7,5,3,6,6,1,0,0,Luna,Siamese
CAT_01763,Male,2,5,7,6,5,7,4,4,4,1,0,1,0,Finn,Maine Coon
CAT_01764,Male,2,5,7,6,1,6,4,5,4,5,0,1,0,Onyx,Ocicat
CAT_01765,Female,2,5,7,7,5,7,6,6,3,1,1,0,0,Aria,Ragdoll
CAT_01766,Female,2,5,4,4,4,1,4,4,6,4,1,0,0,Mochi,Korat
CAT_01767,Male,4,5,6,4,4,5,4,3,4,4,0,1,0,Jasper,British Shorthair
CAT_01768,Male,4,6,6,4,4,7,6,6,4,3,0,1,0,Thane,Abyssinian
CAT_01769,Male,1,6,7,4,3,7,6,4,4,4,0,1,0,Apollo,Siberian
CAT_01770,Male,3,3,6,4,2,7,5,5,6,4,0,1,0,Gatsby,Norwegian Forest Cat
CAT_01771,Male,4,5,4,4,2,5,5,4,5,4,0,1,0,Rocket,Abyssinian
CAT_01772,Female,7,3,6,6,7,4,3,5,2,1,1,0,0,Luna,Birman
CAT_01773,Male,7,6,4,3,5,6,1,1,2,2,0,1,0,Jager,Abyssinian
CAT_01774,Male,2,4,6,4,5,5,4,4,4,2,0,1,0,Finn,British Shorthair
CAT_01775,Female,3,5,3,2,2,7,7,5,6,5,1,0,0,Blaze,Savannah
CAT_01776,Male,6,6,5,6,2,5,4,6,4,2,0,1,0,Thane,Maine Coon
CAT_01777,Male,7,3,7,4,4,1,6,4,4,2,0,1,0,Atlas,Ragdoll
CAT_01778,Male,1,2,6,6,4,6,2,5,3,3,0,1,0,Gus,Russian Blue
CAT_01779,Female,2,4,6,6,2,5,3,4,4,5,1,0,0,Astrid,Norwegian Forest Cat
CAT_01780,Male,2,5,6,4,3,3,4,4,6,2,0,1,0,Jasper,Siberian
CAT_01781,Male,1,5,6,7,7,1,6,6,4,1,0,1,0,Rocket,Abyssinian
CAT_01782,Female,4,5,5,4,2,6,6,5,4,5,1,0,0,Luna,British Shorthair
CAT_01783,Male,2,4,6,4,1,5,4,4,7,6,0,1,0,Jasper,Maine Coon
CAT_01784,Male,4,4,7,6,2,5,5,6,6,1,0,1,0,Atlas,Ragdoll
CAT_01785,Male,2,6,6,4,5,6,6,6,6,5,0,1,0,Thane,Bengal
CAT_01786,Female,6,3,3,5,1,2,3,4,5,5,1,0,0,Ophelia,Siamese
CAT_01787,Male,2,5,6,4,4,6,6,5,6,5,0,1,0,Hunter,American Bobtail
CAT_01788,Male,4,4,5,4,3,5,6,4,6,3,0,1,0,Maverick,Norwegian Forest Cat
CAT_01789,Female,3,4,4,6,2,1,2,4,4,3,1,0,0,Lola,Singapura
CAT_01790,Male,2,7,7,5,5,7,6,4,4,2,0,1,0,Blaze,Savannah
CAT_01791,Male,1,4,7,6,7,1,6,6,4,2,0,1,0,Finn,Oriental Shorthair
CAT_01792,Male,4,5,6,4,4,7,5,4,4,3,0,1,0,Brutus,British Shorthair
CAT_01793,Male,2,4,6,5,4,6,5,4,6,5,0,1,0,Jasper,Maine Coon
CAT_01794,Female,1,5,6,3,1,7,4,2,4,7,1,0,0,Sassy,Siamese
CAT_01795,Female,6,5,4,2,2,7,2,2,4,4,1,0,0,Onyx,Abyssinian
CAT_01796,Male,4,6,4,6,7,7,7,6,6,4,0,1,0,Titan,Bengal
CAT_01797,Male,4,4,6,4,3,6,3,3,4,2,0,1,0,Rusty,Savannah
CAT_01798,Male,3,6,6,6,2,6,6,6,6,4,0,1,0,Hunter,Ocicat
CAT_01799,Male,2,6,5,4,4,7,5,4,4,4,0,1,0,Blaze,American Bobtail
CAT_01800,Male,2,5,7,7,7,4,5,6,4,4,0,1,0,Maximilian,Ragdoll
CAT_01801,Female,2,4,4,4,4,5,4,4,6,3,1,0,0,Luna,Abyssinian
CAT_01802,Female,1,6,6,5,6,7,4,4,4,6,1,0,0,Jazz,Abyssinian
CAT_01803,Male,2,2,4,6,1,3,4,4,5,5,0,1,0,Miko,British Shorthair
CAT_01804,Male,1,7,7,6,7,6,7,6,4,2,0,1,0,Apollo,Abyssinian
CAT_01805,Female,6,6,4,4,4,7,6,4,4,1,1,0,0,Onyx,Sphynx
CAT_01806,Male,2,6,7,6,6,7,6,5,4,4,0,1,0,Loki,Maine Coon
CAT_01807,Male,2,2,6,4,2,7,6,4,6,6,0,1,0,Kaiser,Norwegian Forest Cat
CAT_01808,Male,6,5,6,4,4,7,4,1,4,2,0,1,0,Zephyr,Devon Rex
CAT_01809,Male,2,2,4,6,2,3,2,3,6,3,0,1,0,Jasper,Manx
CAT_01810,Male,4,4,2,4,4,5,4,4,6,5,0,1,0,Thane,Russian Blue
CAT_01811,Female,3,5,6,6,4,6,7,6,4,1,1,0,0,Luna,British Shorthair
CAT_01812,Male,3,6,4,6,1,7,7,6,6,5,0,1,0,Jasper,Abyssinian
CAT_01813,Male,2,4,6,6,2,7,4,4,6,7,0,1,0,Finn,Maine Coon
CAT_01814,Female,5,5,6,4,6,6,6,4,4,3,1,0,0,Piper,Siamese
CAT_01815,Female,2,4,6,6,5,7,5,5,4,2,1,0,0,Willow,Ragdoll
CAT_01816,Female,1,3,6,5,2,3,4,3,4,3,1,0,0,Mabel,British Longhair
CAT_01817,Male,6,3,6,7,3,7,6,6,6,6,0,1,0,Onyx,Norwegian Forest Cat
CAT_01818,Female,5,3,5,6,2,6,4,4,5,1,1,0,0,Lila,Ocicat
CAT_01819,Female,3,4,4,6,3,5,6,5,4,3,1,0,0,Clio,Balinese
CAT_01820,Male,4,5,6,5,2,6,5,5,4,4,0,1,0,Maverick,Bengal
CAT_01821,Male,3,4,5,5,4,5,5,5,6,5,0,1,0,Rocket,British Shorthair
CAT_01822,Male,5,1,2,4,1,1,4,5,4,3,0,1,0,Balthazar,British Longhair
CAT_01823,Male,4,5,7,6,5,7,4,4,4,3,0,1,0,Apollo,Abyssinian
CAT_01824,Female,1,5,7,6,2,7,7,6,4,5,1,0,0,Luna,Siamese
CAT_01825,Male,6,6,1,2,1,7,5,3,7,7,0,1,0,Kaiser,Sphynx
CAT_01826,Male,2,5,6,4,2,6,4,4,4,4,0,1,0,Jasper,Devon Rex
CAT_01827,Female,2,4,5,6,2,7,4,6,6,3,1,0,0,Sapphire,Korat
CAT_01828,Male,4,5,4,4,5,6,5,4,4,6,0,1,0,Thane,Russian Blue
CAT_01829,Male,3,6,6,6,5,7,6,6,5,2,0,1,0,Blaze,Maine Coon
CAT_01830,Female,5,4,6,4,1,6,4,3,4,5,1,0,0,Raven,Norwegian Forest Cat
CAT_01831,Female,3,5,2,5,2,1,4,4,6,5,1,0,0,Luna,Abyssinian
CAT_01832,Male,2,5,6,6,4,2,6,6,3,2,0,1,0,Jasper,Burmese
CAT_01833,Female,6,5,6,2,1,7,4,3,4,1,1,0,0,Onyx,Siamese
CAT_01834,Unknown,4,5,6,4,1,7,6,5,2,6,0,0,1,Rhapsody,Ocicat
CAT_01835,Female,2,5,4,4,4,7,5,4,6,4,1,0,0,Piper,Balinese
CAT_01836,Female,4,4,6,6,3,7,6,6,4,2,1,0,0,Willow,Ragdoll
CAT_01837,Male,3,3,4,4,4,3,4,3,4,3,0,1,0,Mochi,Norwegian Forest Cat
CAT_01838,Female,1,5,6,6,4,7,6,6,4,3,1,0,0,Aurora,Tonkinese
CAT_01839,Male,1,5,7,7,3,7,4,5,4,3,0,1,0,Blaze,Abyssinian
CAT_01840,Female,6,6,7,4,4,7,5,4,2,1,1,0,0,Raven,Savannah
CAT_01841,Female,4,3,6,6,2,7,2,4,4,3,1,0,0,Luna,Abyssinian
CAT_01842,Female,6,3,3,3,4,7,4,3,5,1,1,0,0,Onyx,British Shorthair
CAT_01843,Female,4,5,6,2,4,6,4,2,5,5,1,0,0,Akira,Abyssinian
CAT_01844,Unknown,7,4,2,3,4,3,4,2,4,1,0,0,1,Scorch,Russian Blue
CAT_01845,Male,2,5,6,6,2,5,5,5,5,6,0,1,0,Blaze,Maine Coon
CAT_01846,Female,4,4,2,4,4,2,4,3,6,1,1,0,0,Kaida,Chartreux
CAT_01847,Male,3,4,5,5,5,5,4,4,6,4,0,1,0,Jasper,Korat
CAT_01848,Male,5,4,6,4,5,6,6,4,6,4,0,1,0,Orion,Abyssinian
CAT_01849,Male,1,5,6,7,5,7,6,6,4,6,0,1,0,Titan,Norwegian Forest Cat
CAT_01850,Male,5,4,4,4,2,2,4,4,4,4,0,1,0,Thane,British Longhair
CAT_01851,Female,3,4,6,7,5,3,5,6,5,3,1,0,0,Luna,Ragdoll
CAT_01852,Female,6,3,7,5,1,2,7,5,7,1,1,0,0,Ophelia,British Longhair
CAT_01853,Male,1,5,6,6,5,3,4,4,4,3,0,1,0,Jasper,Maine Coon
CAT_01854,Female,6,3,2,2,1,2,2,1,4,1,1,0,0,Brutus,Sphynx
CAT_01855,Male,1,4,4,5,4,6,5,5,6,3,0,1,0,Maverick,Norwegian Forest Cat
CAT_01856,Male,1,5,7,6,4,6,6,6,4,4,0,1,0,Apollo,Siberian
CAT_01857,Male,2,5,6,3,4,6,4,3,5,5,0,1,0,Ranger,Abyssinian
CAT_01858,Male,2,5,7,6,5,6,4,4,4,7,0,1,0,Titan,American Bobtail
CAT_01859,Female,7,4,4,6,2,2,3,4,2,7,1,0,0,Onyx,Ocicat
CAT_01860,Female,4,3,2,4,2,5,4,4,6,5,1,0,0,Lyra,Burmese
CAT_01861,Male,2,6,4,4,1,7,6,6,6,7,0,1,0,Riot,Abyssinian
CAT_01862,Male,4,6,6,5,3,7,5,4,6,5,0,1,0,Jasper,Korat
CAT_01863,Female,2,7,7,2,5,7,4,3,3,6,1,0,0,Luna,Egyptian Mau
CAT_01864,Female,4,4,2,6,3,4,5,6,5,3,1,0,0,Midge,British Shorthair
CAT_01865,Male,3,4,6,6,3,6,6,6,2,3,0,1,0,Baxter,Maine Coon
CAT_01866,Unknown,4,5,6,4,6,6,6,4,6,2,0,0,1,Sage,Balinese
CAT_01867,Male,3,4,4,6,5,6,3,4,6,5,0,1,0,Thane,American Bobtail
CAT_01868,Female,3,4,7,2,3,5,5,3,7,6,1,0,0,Onyx,Siamese
CAT_01869,Male,5,4,4,4,5,6,4,4,2,3,0,1,0,Bruiser,Russian Blue
CAT_01870,Male,3,4,7,3,2,7,4,3,3,2,0,1,0,Loki,Bengal
CAT_01871,Male,5,5,5,4,4,5,5,5,4,3,0,1,0,Rocket,Abyssinian
CAT_01872,Male,3,4,6,6,5,5,6,5,6,5,0,1,0,Mochi,Burmese
CAT_01873,Unknown,1,5,6,6,4,7,6,6,7,5,0,0,1,Zing,Siamese
CAT_01874,Male,2,3,6,6,1,6,6,5,6,3,0,1,0,Jasper,British Shorthair
CAT_01875,Male,4,4,5,4,4,3,4,4,4,3,0,1,0,Gizmo,Domestic Shorthair
CAT_01876,Male,2,6,7,6,6,7,6,4,6,3,0,1,0,Nitro,Abyssinian
CAT_01877,Male,3,3,6,6,4,3,4,4,4,3,0,1,0,Baxter,Siberian
CAT_01878,Male,6,5,6,4,2,6,7,4,6,6,0,1,0,Chaos,Ocicat
CAT_01879,Female,4,6,4,3,1,6,5,2,4,3,1,0,0,Onyx,Sphynx
CAT_01880,Male,3,5,6,3,3,6,5,4,6,4,0,1,0,Thane,Tonkinese
CAT_01881,Male,2,5,7,3,2,6,4,4,4,3,0,1,0,Marvin,Abyssinian
CAT_01882,Male,1,5,6,7,5,5,6,7,4,3,0,1,0,Jasper,British Shorthair
CAT_01883,Female,6,5,4,5,3,2,6,4,6,4,1,0,0,Luna,Siamese
CAT_01884,Male,2,4,6,6,5,5,6,6,4,1,0,1,0,Felix,Ragdoll
CAT_01885,Male,3,5,6,6,3,7,6,4,4,4,0,1,0,Blaze,Maine Coon
CAT_01886,Female,5,6,6,6,4,7,6,5,3,3,1,0,0,Onyx,Ocicat
CAT_01887,Male,3,6,6,4,1,2,6,4,6,7,0,1,0,Kaiser,Savannah
CAT_01888,Male,4,6,5,3,5,7,2,2,6,5,0,1,0,Gatsby,American Bobtail
CAT_01889,Male,3,6,6,5,4,5,6,4,6,4,0,1,0,Hunter,Siberian
CAT_01890,Female,4,3,2,3,1,4,4,3,6,6,1,0,0,Scout,Sphynx
CAT_01891,Male,1,5,6,6,4,6,6,6,4,1,0,1,0,Bodi,Abyssinian
CAT_01892,Female,4,4,4,4,1,7,6,4,6,4,1,0,0,Lola,British Shorthair
CAT_01893,Male,4,4,6,5,3,6,6,4,4,3,0,1,0,Jasper,Maine Coon
CAT_01894,Male,5,4,5,4,4,6,6,6,6,4,0,1,0,Finn,Norwegian Forest Cat
CAT_01895,Male,6,4,4,2,5,5,6,4,4,3,0,1,0,Gizmo,Siamese
CAT_01896,Male,3,5,6,5,4,5,5,4,5,2,0,1,0,Hunter,Oriental Shorthair
CAT_01897,Female,1,4,4,2,4,6,6,4,4,5,1,0,0,Luna,Russian Blue
CAT_01898,Male,1,6,6,7,2,7,4,4,6,6,0,1,0,Blaze,Bengal
CAT_01899,Male,5,4,4,4,4,7,6,4,7,6,0,1,0,Onyx,Savannah
CAT_01900,Female,1,6,7,4,2,7,4,2,6,3,1,0,0,Akira,Ragdoll
CAT_01901,Female,4,5,6,6,1,4,4,4,4,5,1,0,0,Luna,Abyssinian
CAT_01902,Female,2,5,6,5,2,2,6,6,6,4,1,0,0,Daisy,British Longhair
CAT_01903,Female,6,4,5,4,1,5,2,2,4,3,1,0,0,Onyx,Sphynx
CAT_01904,Male,2,5,7,6,7,1,6,5,6,1,0,1,0,Jasper,Ragdoll
CAT_01905,Female,4,5,2,3,2,6,6,4,6,2,1,0,0,Whiskey,Siamese
CAT_01906,Male,4,3,5,4,4,7,5,3,2,1,0,1,0,Boris,Maine Coon
CAT_01907,Female,6,4,2,4,2,5,2,2,5,4,1,0,0,Raven,Norwegian Forest Cat
CAT_01908,Male,4,4,6,6,3,6,6,5,5,3,0,1,0,Felix,Siberian
CAT_01909,Female,6,3,4,5,2,7,4,3,4,3,1,0,0,Lola,Devon Rex
CAT_01910,Female,3,5,6,4,3,5,6,4,4,4,1,0,0,Cleo,Burmese
CAT_01911,Male,4,5,7,6,4,3,4,6,4,3,0,1,0,Rufus,British Shorthair
CAT_01912,Female,6,3,3,5,1,4,4,6,5,3,1,0,0,Luna,Cymric
CAT_01913,Male,4,5,6,4,2,7,6,6,6,5,0,1,0,Jasper,Abyssinian
CAT_01914,Male,2,5,6,6,3,6,6,5,2,4,0,1,0,Felix,Maine Coon
CAT_01915,Female,4,4,6,4,2,5,5,4,4,5,1,0,0,Whiskers,British Longhair
CAT_01916,Female,7,5,4,2,3,7,3,2,4,3,1,0,0,Onyx,Sphynx
CAT_01917,Female,1,4,6,4,1,6,6,6,6,4,1,0,0,Lola,Devon Rex
CAT_01918,Male,1,4,7,3,4,2,4,2,4,2,0,1,0,Miko,Russian Blue
CAT_01919,Male,3,3,6,6,3,4,5,5,6,4,0,1,0,Cooper,Norwegian Forest Cat
CAT_01920,Female,2,4,4,5,1,7,4,4,6,2,1,0,0,Cleo,Ragdoll
CAT_01921,Female,6,3,5,4,2,5,4,4,4,3,1,0,0,Luna,British Shorthair
CAT_01922,Female,3,5,6,4,7,6,6,4,3,3,1,0,0,Daisy,Abyssinian
CAT_01923,Male,3,4,4,4,6,7,5,4,4,3,0,1,0,Jasper,Russian Blue
CAT_01924,Male,2,6,6,4,2,7,7,5,4,3,0,1,0,Onyx,Ocicat
CAT_01925,Female,2,6,7,6,7,7,4,4,3,2,1,0,0,Willow,Ragdoll
CAT_01926,Female,3,5,6,3,1,7,4,2,6,1,1,0,0,Sassy,Sphynx
CAT_01927,Female,4,4,4,4,2,6,4,3,4,4,1,0,0,Midge,Chartreux
CAT_01928,Female,2,2,6,6,2,2,4,4,5,4,1,0,0,Muffin,Siberian
CAT_01929,Male,1,4,5,7,2,7,6,6,3,2,0,1,0,Simba,Maine Coon
CAT_01930,Male,2,5,6,4,3,7,6,5,6,6,0,1,0,Thane,Bengal
CAT_01931,Male,1,3,6,2,4,2,5,4,4,4,0,1,0,Buster,Domestic Shorthair
CAT_01932,Male,2,5,7,4,5,5,6,4,6,1,0,1,0,Jasper,Abyssinian
CAT_01933,Female,2,3,6,4,2,6,4,4,6,4,1,0,0,Luna,British Longhair
CAT_01934,Female,5,5,7,5,1,2,6,5,5,5,1,0,0,Onyx,Ocicat
CAT_01935,Female,2,5,6,6,4,6,5,6,6,4,1,0,0,Whiskers,Maine Coon
CAT_01936,Female,4,4,6,6,4,7,4,5,6,2,1,0,0,Raven,Ragdoll
CAT_01937,Female,2,5,5,6,3,7,4,6,6,2,1,0,0,Lola,Siamese
CAT_01938,Female,5,7,6,6,3,3,6,5,4,4,1,0,0,Zephyr,Bengal
CAT_01939,Male,2,5,6,5,5,5,6,5,3,3,0,1,0,Gatsby,American Shorthair
CAT_01940,Male,2,3,7,6,2,2,4,4,6,5,0,1,0,Thane,British Shorthair
CAT_01941,Male,2,3,4,4,3,2,4,4,4,6,0,1,0,Odin,Abyssinian
CAT_01942,Male,2,6,6,6,6,5,6,6,5,1,0,1,0,Blaze,Bengal
CAT_01943,Female,2,5,6,5,2,2,5,4,6,6,1,0,0,Luna,Abyssinian
CAT_01944,Male,2,2,7,6,3,5,4,6,2,1,0,1,0,Mochi,Ragdoll
CAT_01945,Male,3,5,7,4,4,5,6,4,4,3,0,1,0,Jasper,Maine Coon
CAT_01946,Female,6,5,5,4,3,6,4,2,2,3,1,0,0,Ripley,Sphynx
CAT_01947,Female,2,5,6,6,3,6,7,6,6,2,1,0,0,Akira,Siamese
CAT_01948,Female,5,5,6,4,4,6,5,4,5,2,1,0,0,Onyx,Ocicat
CAT_01949,Female,3,5,6,6,4,4,4,5,4,3,1,0,0,Piper,Norwegian Forest Cat
CAT_01950,Female,3,4,6,6,3,7,7,6,4,2,1,0,0,Lyra,Siberian
CAT_01951,Male,2,3,4,4,2,5,4,2,4,5,0,1,0,Rufus,British Shorthair
CAT_01952,Male,4,3,6,5,1,7,5,4,4,7,0,1,0,Baron,Abyssinian
CAT_01953,Male,2,3,4,6,4,6,4,4,4,2,0,1,0,Jasper,Maine Coon
CAT_01954,Female,5,6,6,4,3,5,4,4,4,5,1,0,0,Whiskers,Ocicat
CAT_01955,Male,1,2,7,7,6,2,4,6,4,1,0,1,0,Mellow,Ragdoll
CAT_01956,Female,4,4,4,6,2,7,6,6,4,5,1,0,0,Luna,Siberian
CAT_01957,Male,4,4,6,6,1,6,7,6,5,1,0,1,0,Zeus,Bengal
CAT_01958,Male,2,2,4,6,4,6,6,6,6,1,0,1,0,Finn,Norwegian Forest Cat
CAT_01959,Female,2,3,4,6,4,2,5,6,4,4,1,0,0,Daisy,Birman
CAT_01960,Female,4,4,6,4,4,5,4,4,4,4,1,0,0,Cleo,Exotic Shorthair
CAT_01961,Female,3,4,4,4,1,2,4,4,6,7,1,0,0,Luna,British Shorthair
CAT_01962,Female,4,1,7,6,1,7,5,5,2,1,1,0,0,Gracie,Ragdoll
CAT_01963,Female,4,5,3,3,7,6,4,2,4,5,1,0,0,Onyx,Abyssinian
CAT_01964,Female,4,5,7,6,2,4,6,6,4,4,1,0,0,Willow,Maine Coon
CAT_01965,Female,2,4,6,4,4,7,4,4,5,4,1,0,0,Cleo,British Longhair
CAT_01966,Female,3,6,4,4,4,7,6,5,6,6,1,0,0,Jinx,Norwegian Forest Cat
CAT_01967,Female,4,4,6,6,4,5,4,4,2,2,1,0,0,Lola,Siberian
CAT_01968,Male,6,4,2,4,4,7,2,3,4,7,0,1,0,Kaiser,Russian Blue
CAT_01969,Male,6,4,4,5,5,7,4,3,6,3,0,1,0,Thane,Savannah
CAT_01970,Unknown,4,5,6,4,2,4,6,4,6,6,0,0,1,Mochi,Ocicat
CAT_01971,Female,3,6,7,3,1,2,6,5,6,4,1,0,0,Luna,Abyssinian
CAT_01972,Female,5,7,4,6,1,7,6,5,2,1,1,0,0,Whiskers,Abyssinian
CAT_01973,Male,1,2,6,7,4,5,5,6,5,1,0,1,0,Jasper,British Shorthair
CAT_01974,Male,2,4,6,4,5,6,4,4,4,4,0,1,0,Finn,Domestic Shorthair
CAT_01975,Female,2,2,6,7,1,5,3,6,4,1,1,0,0,Daisy,Ragdoll
CAT_01976,Female,5,3,7,2,1,7,4,2,2,7,1,0,0,Onyx,Sphynx
CAT_01977,Female,4,3,4,2,3,1,5,3,5,6,1,0,0,Piper,Korat
CAT_01978,Male,2,4,6,6,2,7,4,4,4,4,0,1,0,Hunter,American Bobtail
CAT_01979,Male,4,5,2,4,2,5,5,3,3,2,0,1,0,Rocky,Russian Blue
CAT_01980,Female,2,5,6,4,3,7,4,3,4,3,1,0,0,Cleo,Ocicat
CAT_01981,Female,4,3,5,4,3,2,5,4,6,4,1,0,0,Luna,British Shorthair
CAT_01982,Male,2,4,7,6,4,6,6,6,4,6,0,1,0,Max,Abyssinian
CAT_01983,Male,3,3,4,4,1,1,4,4,5,5,0,1,0,Jasper,Korat
CAT_01984,Female,4,5,5,4,4,5,4,3,5,3,1,0,0,Whiskers,Siamese
CAT_01985,Male,2,6,7,4,6,7,6,4,4,3,0,1,0,Leo,Bengal
CAT_01986,Female,2,4,6,6,5,7,5,6,4,2,1,0,0,Duchess,Ragdoll
CAT_01987,Female,6,5,4,3,3,5,4,2,6,3,1,0,0,Onyx,British Longhair
CAT_01988,Male,2,3,7,6,6,7,7,6,3,1,0,1,0,Apollo,Maine Coon
CAT_01989,Male,4,3,4,2,5,3,4,2,5,5,0,1,0,Thane,Russian Blue
CAT_01990,Female,3,3,7,4,4,6,4,2,4,4,1,0,0,Cleo,Persian
CAT_01991,Male,2,4,4,6,1,7,6,5,4,5,0,1,0,Brutus,Abyssinian
CAT_01992,Male,1,5,6,5,4,5,6,6,5,4,0,1,0,Baxter,British Shorthair
CAT_01993,Male,2,3,7,6,4,7,4,5,2,2,0,1,0,Mochi,Ragdoll
CAT_01994,Male,2,4,7,6,3,5,7,6,4,3,0,1,0,Maxim,Ocicat
CAT_01995,Male,1,4,7,7,2,2,7,7,4,4,0,1,0,Apollo,Maine Coon
CAT_01996,Male,3,4,2,6,4,6,4,6,6,4,0,1,0,Ranger,American Bobtail
CAT_01997,Female,6,6,2,3,1,6,4,1,4,4,1,0,0,Loki,Sphynx
CAT_01998,Male,2,5,6,6,4,6,6,6,4,2,0,1,0,Thane,Bengal
CAT_01999,Female,5,5,5,4,3,7,6,4,4,1,1,0,0,Onyx,Norwegian Forest Cat
CAT_02000,Female,1,5,7,7,1,1,7,7,6,1,1,0,0,Lyra,Siberian
CAT_02001,Female,1,5,7,4,5,7,6,6,4,6,1,0,0,Luna,Oriental Shorthair
CAT_02002,Female,1,5,7,6,7,5,7,6,5,2,1,0,0,Gracie,Balinese
CAT_02003,Female,2,3,6,6,4,4,6,5,4,3,1,0,0,Mimi,British Shorthair
CAT_02004,Female,2,6,6,4,1,5,6,6,4,2,1,0,0,Sassy,Abyssinian
CAT_02005,Male,6,5,4,4,2,5,5,4,4,2,0,1,0,Brutus,Russian Blue
CAT_02006,Male,3,5,5,4,4,2,6,6,4,4,0,1,0,Jasper,Maine Coon
CAT_02007,Female,1,6,6,6,7,7,6,6,4,1,1,0,0,Daisy,Siamese
CAT_02008,Male,6,5,3,4,5,2,6,4,4,2,0,1,0,Rocky,Ocicat
CAT_02009,Male,1,4,7,7,7,4,6,6,4,3,0,1,0,Simba,Ragdoll
CAT_02010,Female,6,4,4,4,4,4,4,3,4,2,1,0,0,Onyx,Norwegian Forest Cat
CAT_02011,Female,2,4,6,5,4,4,5,4,6,3,1,0,0,Luna,Abyssinian
CAT_02012,Male,2,6,6,4,4,6,6,5,6,4,0,1,0,Jasper,Abyssinian
CAT_02013,Male,2,3,6,4,5,6,4,5,4,4,0,1,0,Finn,British Longhair
CAT_02014,Female,6,4,5,4,3,6,5,4,4,3,1,0,0,Onyx,Siamese
CAT_02015,Male,1,3,7,6,4,6,4,5,4,1,0,1,0,Maximus,Ragdoll
CAT_02016,Male,5,4,3,4,1,4,4,2,6,5,0,1,0,Thane,Sphynx
CAT_02017,Male,3,2,4,6,3,3,4,3,4,3,0,1,0,Gus,Korat
CAT_02018,Male,2,4,6,6,2,4,4,4,6,4,0,1,0,Atlas,American Bobtail
CAT_02019,Male,5,5,2,6,2,2,6,5,6,5,0,1,0,Riot,Devon Rex
CAT_02020,Female,4,4,4,4,3,5,5,4,5,5,1,0,0,Piper,Norwegian Forest Cat
CAT_02021,Female,4,6,6,5,6,6,6,4,6,1,1,0,0,Luna,Abyssinian
CAT_02022,Female,2,4,4,5,5,7,6,4,4,4,1,0,0,Muffin,British Longhair
CAT_02023,Female,6,5,6,4,3,5,4,3,6,4,1,0,0,Whiskers,Siamese
CAT_02024,Male,4,3,5,2,5,5,5,2,6,3,0,1,0,Jasper,Russian Blue
CAT_02025,Male,4,5,6,4,3,7,6,4,4,5,0,1,0,Blaze,Abyssinian
CAT_02026,Unknown,4,3,2,3,4,6,4,4,6,4,0,0,1,Onyx,Ocicat
CAT_02027,Female,6,5,4,3,3,7,6,3,5,3,1,0,0,Sassy,Sphynx
CAT_02028,Female,5,3,4,2,4,2,4,3,4,3,1,0,0,Misty,Chartreux
CAT_02029,Female,5,5,6,4,2,6,4,3,5,3,1,0,0,Cleo,Norwegian Forest Cat
CAT_02030,Female,6,4,3,2,2,3,2,2,4,4,1,0,0,Raven,Devon Rex
CAT_02031,Male,6,5,2,4,2,7,4,2,4,4,0,1,0,Boris,British Shorthair
CAT_02032,Female,6,4,4,4,2,6,6,4,5,3,1,0,0,Luna,Balinese
CAT_02033,Female,6,4,2,2,4,7,6,2,6,1,1,0,0,Onyx,Sphynx
CAT_02034,Female,5,3,6,6,5,6,4,5,4,3,1,0,0,Daisy,Ragdoll
CAT_02035,Male,3,4,6,4,6,5,4,4,5,6,0,1,0,Maximus,Maine Coon
CAT_02036,Female,5,5,4,4,4,5,6,4,2,3,1,0,0,Lola,Abyssinian
CAT_02037,Female,7,5,4,5,2,6,4,4,4,5,1,0,0,Raven,Egyptian Mau
CAT_02038,Female,3,6,4,5,5,5,6,6,6,2,1,0,0,Zara,Ocicat
CAT_02039,Female,4,2,2,3,1,6,4,4,5,6,1,0,0,Whiskers,Norwegian Forest Cat
CAT_02040,Female,1,4,6,2,3,3,2,2,4,3,1,0,0,Mochi,Singapura
CAT_02041,Male,2,5,6,6,7,6,7,6,6,5,0,1,0,Buddy,British Shorthair
CAT_02042,Male,6,3,6,4,2,5,6,6,4,2,0,1,0,Jasper,British Longhair
CAT_02043,Male,2,3,6,6,2,3,5,6,6,4,0,1,0,Miko,Maine Coon
CAT_02044,Male,3,4,7,4,4,6,4,4,4,4,0,1,0,Leo,Ragdoll
CAT_02045,Male,5,4,6,4,5,5,5,4,2,3,0,1,0,Gizmo,Norwegian Forest Cat
